raw_id,source_channel,query_id,title,year,authors,venue,doi,url,abstract,raw_status,dedupe_status,pnce_status,exclusion_reason,match_score
RAW304,OpenAlex,Q10,State-of-the-Art Internet of Things in Protected Agriculture,2019,Xiaojie Shi; Xingshuang An; Qingxue Zhao; Huimin Liu; Lianming Xia; Xia Sun,Sensors,10.3390/s19081833,https://doi.org/10.3390/s19081833,"The Internet of Things (IoT) has tremendous success in health care, smart city, industrial production and so on. Protected agriculture is one of the fields which has broad application prospects of IoT. Protected agriculture is a mode of highly efficient development of modern agriculture that uses artificial techniques to change climatic factors such as temperature, to create environmental conditions suitable for the growth of animals and plants. This review aims to gain insight into the state-of-the-art of IoT applications in protected agriculture and to identify the system structure and key technologies. Therefore, we completed a systematic literature review of IoT research and deployments in protected agriculture over the past 10 years and evaluated the contributions made by different academicians and organizations. Selected references were clustered into three application domains corresponding to plant management, animal farming and food/agricultural product supply traceability. Furthermore, we discussed the challenges along with future research prospects, to help new researchers of this domain understand the current research progress of IoT in protected agriculture and to propose more novel and innovative ideas in the future.",identified,duplicate,pending,D01_duplicate_of_RAW211,
RAW305,OpenAlex,Q10,A Review of IoT Sensing Applications and Challenges Using RFID and Wireless Sensor Networks,2020,Hugo Landaluce; Laura Arjona; Asier Perallos; Francisco Falcone; Ignacio Angulo; Florian Muralter,Sensors,10.3390/s20092495,https://doi.org/10.3390/s20092495,"Radio frequency identification (RFID) and wireless sensors networks (WSNs) are two fundamental pillars that enable the Internet of Things (IoT). RFID systems are able to identify and track devices, whilst WSNs cooperate to gather and provide information from interconnected sensors. This involves challenges, for example, in transforming RFID systems with identification capabilities into sensing and computational platforms, as well as considering them as architectures of wirelessly connected sensing tags. This, together with the latest advances in WSNs and with the integration of both technologies, has resulted in the opportunity to develop novel IoT applications. This paper presents a review of these two technologies and the obstacles and challenges that need to be overcome. Some of these challenges are the efficiency of the energy harvesting, communication interference, fault tolerance, higher capacities to handling data processing, cost feasibility, and an appropriate integration of these factors. Additionally, two emerging trends in IoT are reviewed: the combination of RFID and WSNs in order to exploit their advantages and complement their limitations, and wearable sensors, which enable new promising IoT applications.",identified,duplicate,pending,D01_duplicate_of_RAW236,
RAW306,OpenAlex,Q10,Advances in greenhouse automation and controlled environment agriculture: A transition to plant factories and urban agriculture,2018,Redmond R. Shamshiri; Fatemeh Kalantari; K. C. Ting; Kelly R. Thorp; Ibrahim A. Hameed; Cornelia Weltzien,International journal of agricultural and biological engineering,10.25165/j.ijabe.20181101.3210,https://doi.org/10.25165/j.ijabe.20181101.3210,"Greenhouse cultivation has evolved from simple covered rows of open-fields crops to highly sophisticated controlled environment agriculture (CEA) facilities that projected the image of plant factories for urban agriculture. The advances and improvements in CEA have promoted the scientific solutions for the efficient production of plants in populated cities and multi-story buildings. Successful deployment of CEA for urban agriculture requires many components and subsystems, as well as the understanding of the external influencing factors that should be systematically considered and integrated. This review is an attempt to highlight some of the most recent advances in greenhouse technology and CEA in order to raise the awareness for technology transfer and adaptation, which is necessary for a successful transition to urban agriculture. This study reviewed several aspects of a high-tech CEA system including improvements in the frame and covering materials, environment perception and data sharing, and advanced microclimate control and energy optimization models. This research highlighted urban agriculture and its derivatives, including vertical farming, rooftop greenhouses and plant factories which are the extensions of CEA and have emerged as a response to the growing population, environmental degradation, and urbanization that are threatening food security. Finally, several opportunities and challenges have been identified in implementing the integrated CEA and vertical farming for urban agriculture. Keywords: smart agriculture, greenhouse modelling, urban agriculture, vertical farming, automation, internet of things (IoT), wireless sensor network, plant factories DOI: 10.25165/j.ijabe.20181101.3210 Citation: Shamshiri R R, Kalantari F, Ting K C, Thorp K R, Hameed I A, Weltzien C, et al. Advances in greenhouse automation and controlled environment agriculture: A transition to plant factories and urban agriculture. Int J Agric & Biol Eng, 2018; 11(1): 1–22.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW307,OpenAlex,Q10,Towards Precision Agriculture: IoT-Enabled Intelligent Irrigation Systems Using Deep Learning Neural Network,2021,Pankaj Kashyap; Sushil Kumar; Ankita Jaiswal; Mukesh Prasad; Amir H. Gandomi,IEEE Sensors Journal,10.1109/jsen.2021.3069266,https://doi.org/10.1109/jsen.2021.3069266,"Recently, precision agriculture has gained substantial attention due to the ever-growing world population demands for food and water. Consequently, farmers will need water and arable land to meet this demand. Due to the limited availability of both resources, farmers need a solution that changes the way they operate. Precision irrigation is the solution to deliver bigger, better, and more profitable yields with fewer resources. Several machine learning-based irrigation models have been proposed to use water more efficiently. Due to the limited learning ability of these models, they are not well suited to unpredictable climates. In this context, this paper proposes a deep learning neural network-based Internet of Things (IoT)-enabled intelligent irrigation system for precision agriculture (DLiSA). This is a feedback integrated system that keeps its functionality better in the weather of any region for any period of time. DLiSA utilizes a long short-term memory network (LSTM) to predict the volumetric soil moisture content for one day ahead, irrigation period, and spatial distribution of water required to feed the arable land. It is evident from the simulation results that DLiSA uses water more wisely than state-of-the-art models in the experimental farming area.",identified,unique,candidate_core,,
RAW308,OpenAlex,Q10,Adoption of the Internet of Things (IoT) in Agriculture and Smart Farming towards Urban Greening: A Review,2019,A. A Raneesha Madushanki; Malka N. Halgamuge; W. H. A.; Ali M. Syed,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2019.0100402,https://doi.org/10.14569/ijacsa.2019.0100402,"It is essential to increase the productivity of agricultural and farming processes to improve yields and cost-effectiveness with new technology such as the Internet of Things (IoT). In particular, IoT can make agricultural and farming industry processes more efficient by reducing human intervention through automation. In this study, the aim to analyze recently developed IoT applications in the agriculture and farming industries to provide an overview of sensor data collections, technologies, and sub-verticals such as water management and crop management. In this review, data is extracted from 60 peer-reviewed scientific publications (2016-2018) with a focus on IoT sub-verticals and sensor data collection for measurements to make accurate decisions. Our results from the reported studies show water management is the highest sub-vertical (28.08%) followed by crop management (14.60%) then smart farming (10.11%). From the data collection, livestock management and irrigation management resulted in the same percentage (5.61%). In regard to sensor data collection, the highest result was for the measurement of environmental temperature (24.87%) and environmental humidity (19.79%). There are also some other sensor data regarding soil moisture (15.73%) and soil pH (7.61%). Research indicates that of the technologies used in IoT application development, Wi-Fi is the most frequently used (30.27%) followed by mobile technology (21.10%). As per our review of the research, we can conclude that the agricultural sector (76.1%) is researched considerably more than compared to the farming sector (23.8%). This study should be used as a reference for members of the agricultural industry to improve and develop the use of IoT to enhance agricultural production efficiencies. This study also provides recommendations for future research to include IoT systems' scalability, heterogeneity aspects, IoT system architecture, data analysis methods, size or scale of the observed land or agricultural domain, IoT security and threat solutions/protocols, operational technology, data storage, cloud platform, and power supplies.",identified,duplicate,pending,D01_duplicate_of_RAW210,
RAW309,OpenAlex,Q10,Recent Developments of the Internet of Things in Agriculture: A Survey,2020,Vippon Preet Kour; Sakshi Arora,IEEE Access,10.1109/access.2020.3009298,https://doi.org/10.1109/access.2020.3009298,"A rise in the population has immensely increased the pressure on the agriculture sector. With the advent of technology, this decade is witnessing a shift from conventional approaches to the most advanced ones. The Internet of Things (IoT) has transformed both the quality and quantity of the agriculture sector. Hybridization of species along with the real-time monitoring of the farms paved a way for resource optimization. Scientists, research institutions, academicians, and most nations across the globe are moving towards the practice and execution of collaborative projects to explore the horizon of this field for serving mankind. The tech industry is racing to provide more optimal solutions. Inclusion of IoT, along with cloud computing, big data analytics, and wireless sensor networks can provide sufficient scope to predict, process, and analyze the situations and improve the activities in the real-time scenario. The concept of heterogeneity and interoperability of the devices by providing flexible, scalable, and durable methods, models are also opening new domains in this field. Therefore, this paper contributes towards the recent IoT technologies in the agriculture sector, along with the development of hardware and software systems. The public and private sector projects and startup's started all over the globe to provide smart and sustainable solutions in precision agriculture are also discussed. The current scenario, applications, research potential, limitations, and future aspects are briefly discussed. Based on the concepts of IoT a precision farming framework is also proposed in this article.",identified,duplicate,pending,D01_duplicate_of_RAW158,
RAW310,OpenAlex,Q10,IoT-Blockchain Enabled Optimized Provenance System for Food Industry 4.0 Using Advanced Deep Learning,2020,Prince Waqas Khan; Yung-Cheol Byun; Namje Park,Sensors,10.3390/s20102990,https://doi.org/10.3390/s20102990,"Agriculture and livestock play a vital role in social and economic stability. Food safety and transparency in the food supply chain are a significant concern for many people. Internet of Things (IoT) and blockchain are gaining attention due to their success in versatile applications. They generate a large amount of data that can be optimized and used efficiently by advanced deep learning (ADL) techniques. The importance of such innovations from the viewpoint of supply chain management is significant in different processes such as for broadened visibility, provenance, digitalization, disintermediation, and smart contracts. This article takes the secure IoT-blockchain data of Industry 4.0 in the food sector as a research object. Using ADL techniques, we propose a hybrid model based on recurrent neural networks (RNN). Therefore, we used long short-term memory (LSTM) and gated recurrent units (GRU) as a prediction model and genetic algorithm (GA) optimization jointly to optimize the parameters of the hybrid model. We select the optimal training parameters by GA and finally cascade LSTM with GRU. We evaluated the performance of the proposed system for a different number of users. This paper aims to help supply chain practitioners to take advantage of the state-of-the-art technologies; it will also help the industry to make policies according to the predictions of ADL.",identified,unique,candidate_core,,
RAW311,OpenAlex,Q10,Smart Sensors and Smart Data for Precision Agriculture: A Review,2024,Abdellatif Soussi; Enrico Zero; Roberto Sacile; Daniele Trinchero; Marco Fossa,Sensors,10.3390/s24082647,https://doi.org/10.3390/s24082647,"Precision agriculture, driven by the convergence of smart sensors and advanced technologies, has emerged as a transformative force in modern farming practices. The present review synthesizes insights from a multitude of research papers, exploring the dynamic landscape of precision agriculture. The main focus is on the integration of smart sensors, coupled with technologies such as the Internet of Things (IoT), big data analytics, and Artificial Intelligence (AI). This analysis is set in the context of optimizing crop management, using resources wisely, and promoting sustainability in the agricultural sector. This review aims to provide an in-depth understanding of emerging trends and key developments in the field of precision agriculture. By highlighting the benefits of integrating smart sensors and innovative technologies, it aspires to enlighten farming practitioners, researchers, and policymakers on best practices, current challenges, and prospects. It aims to foster a transition towards more sustainable, efficient, and intelligent farming practices while encouraging the continued adoption and adaptation of new technologies.",identified,duplicate,pending,D01_duplicate_of_RAW148,
RAW312,OpenAlex,Q10,Hydroponic Solutions for Soilless Production Systems: Issues and Opportunities in a Smart Agriculture Perspective,2019,Paolo Sambo; Carlo Nicoletto; Andrea Giro; Youry Pii; Fabio Valentinuzzi; Tanja Mimmo,Frontiers in Plant Science,10.3389/fpls.2019.00923,https://doi.org/10.3389/fpls.2019.00923,"Soilless cultivation systems represent a valid opportunity for the agricultural production sector, especially in areas characterized by severe soil degradation and limited water availability. Furthermore, this agronomic practice embodies a favourable response towards an environmental-friendly agriculture and a promising tool in the vision of a general challenge in terms of food security. This review aims therefore at unravelling limitations and opportunities of hydroponic solutions used in soilless cropping systems focusing on the plant mineral nutrition process. In particular, this review provides information i) on the processes and mechanisms occurring in the hydroponic solutions that ensure an adequate nutrient concentration and thus an optimal nutrient acquisition without leading to nutritional disorders influencing ultimately also crop quality (e.g. solubilization/precipitation of nutrients/elements in the hydroponic solution, substrate specificity in the nutrient uptake process, nutrient competition/antagonism and interactions among nutrients); ii) on new emerging technologies that might improve the management of soilless cropping systems such as the use of nanoparticles and beneficial microorganism like plant growth promoting rhizobacteria (PGPRs); iii) on tools (multi-element sensors and interpretation algorithms based on machine learning logics to analyse such data) that might be exploited in a smart agriculture approach to monitor the availability of nutrients/elements in the hydroponic solution and to modify its composition in realtime. These aspects are discussed considering what has been recently demonstrated at the scientific level and applied in the industrial context.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW313,OpenAlex,Q10,Advances in Agriculture Robotics: A State-of-the-Art Review and Challenges Ahead,2021,Luiz Fernando Pinto de Oliveira; António Paulo Moreira; Manuel F. Silva,Robotics,10.3390/robotics10020052,https://doi.org/10.3390/robotics10020052,"The constant advances in agricultural robotics aim to overcome the challenges imposed by population growth, accelerated urbanization, high competitiveness of high-quality products, environmental preservation and a lack of qualified labor. In this sense, this review paper surveys the main existing applications of agricultural robotic systems for the execution of land preparation before planting, sowing, planting, plant treatment, harvesting, yield estimation and phenotyping. In general, all robots were evaluated according to the following criteria: its locomotion system, what is the final application, if it has sensors, robotic arm and/or computer vision algorithm, what is its development stage and which country and continent they belong. After evaluating all similar characteristics, to expose the research trends, common pitfalls and the characteristics that hinder commercial development, and discover which countries are investing into Research and Development (R&amp;D) in these technologies for the future, four major areas that need future research work for enhancing the state of the art in smart agriculture were highlighted: locomotion systems, sensors, computer vision algorithms and communication technologies. The results of this research suggest that the investment in agricultural robotic systems allows to achieve short—harvest monitoring—and long-term objectives—yield estimation.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW314,OpenAlex,Q10,A Comprehensive Survey on TinyML,2023,Youssef Abadade; Anas Temouden; Hatim Bamoumen; Nabil Benamar; Yousra Chtouki; Abdelhakim Hafid,IEEE Access,10.1109/access.2023.3294111,https://doi.org/10.1109/access.2023.3294111,"Recent spectacular progress in computational technologies has led to an unprecedented boom in the field of Artificial Intelligence (AI). AI is now used in a plethora of research areas and has demonstrated its capability to bring new approaches and solutions to various research problems. However, the extensive computation required to train AI algorithms comes with a cost. Driven by the need to reduce the energy consumption, the carbon footprint and the cost of computers running machine learning algorithms, TinyML is nowadays considered as a promising AI alternative focusing on technologies and applications for extremely low-profile devices. This paper presents the results of a literature survey of all TinyML applications and related research efforts. Our survey builds a taxonomy of TinyML techniques that have been used so far to bring new solutions to various domains, such as healthcare, smart farming, environment, and anomaly detection. Finally, this survey highlights the remaining challenges and points out possible future research directions. We anticipate that this survey will motivate further discussions on the various fields of applications of TinyML and the synergy of resource-constrained devices and edge intelligence.",identified,duplicate,pending,D01_duplicate_of_RAW150,
RAW315,local_paper_list,LOCAL,Smart Sensor Technologies Shaping the Future of Precision Agriculture: Recent Advances and Future Outlooks,2025,"Aarif KO, M., Alam, A., \& Hotak, Y",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW316,local_paper_list,LOCAL,Dew Computing in Smart Agriculture to Improve Real-Time Data Processing and Decision-Making Capabilities for Sustainable Farming,2025,"Abarnaa, S., Anumitha, B., Dheetchanaa, K., \& Geetha, B. G",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW317,local_paper_list,LOCAL,Safe Control of Multi-Agent Systems with Minimal Communication,2025,"Abdelgalil, M. \& Poveda, J. I",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW318,local_paper_list,LOCAL,Systematic literature review of smart greenhouse monitoring,2025,"Abou-mehdi-Hassani, F., Zaguia, A., Ait Bouh, H., \& Mkhida, A",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW319,local_paper_list,LOCAL,"Comprehensive Exploration of Smart Cities: A Systematic Review of Benefits, Challenges, and Future Directions",2025,"Adeleke, O. J., Jovanovich, K. D., Ogunbunmi, S., Samuel, O., \& Kehinde, T. O",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW320,local_paper_list,LOCAL,IoT-Enabled Adaptive Watering System with ARIMA-Based Soil Moisture Prediction for Smart Agriculture,2025,"Afzal, M., Saeed, I. A., Sohail, M. N., \& Saad, M. H. M",,,,,identified,unique,candidate_core,,
RAW321,local_paper_list,LOCAL,Learned DICOM Image Compression via Super-Resolution with Dilated Residual Blocks and Pixel Attention,2025,"Agha, O. O., Fareed, Y., \& Chachati, L",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW322,local_paper_list,LOCAL,Vegetation Effects on LoRa-Based Wireless Sensor Communication for Remote Monitoring of Automatic Orchard Irrigation Status,2025,"Ahmed, S., Reza, M. N., Samsuzzaman, Karim, M. R., Jin, H., Kim, H., \& Chung, S.-O",,,,,identified,unique,candidate_core,,
RAW323,local_paper_list,LOCAL,Artificial Intelligence in Agriculture: Advancing Crop Productivity and Sustainability,2025,"Aijaz, N., Lan, H., Raza, T., Yaqub, M., Iqbal, R., \& Pathan, M. S",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW324,local_paper_list,LOCAL,Analyzing the Effectiveness of Wireless Sensor Networks in Smart Agriculture with OPNET,2025,"Akinleye, A.O",,,,,identified,unique,candidate_core,,
RAW325,local_paper_list,LOCAL,Data-driven model predictive control (MPC) for irrigation management in agricultural greenhouse under CO2 enrichment,2025,"Al-Ansari, T. et al",,,,,identified,unique,candidate_core,,
RAW326,local_paper_list,LOCAL,Precision agriculture through data‐driven farming techniques,2025,"Al-Ani, N. M. K., Gharghan, S. K., Al-Abbasi, Z. Q., \& Kahtan, H",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW327,local_paper_list,LOCAL,Spatiotemporal prediction of soil moisture content using machine learning algorithms,2025,"Alahmad, T., Neményi, M., Széles, A., Ali, M., Hijazi, O., \& Nyéki, A",,,,,identified,unique,candidate_core,,
RAW328,local_paper_list,LOCAL,"LoRa Communication for Agriculture 4.0: Opportunities, Challenges, and Future Directions",2025,"Aldhaheri, L., Alshehhi, N., Manzil, I. I. J., Khalil, R. A., Javaid, S., \& Saeed, N",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW329,local_paper_list,LOCAL,"MIMO-OFDM Based Wireless Sensor Networks: Standards, Challenges, and Opportunities in Smart Agriculture",2025,"Algabroun, H. \& Håkansson, L",,,,,identified,unique,candidate_core,,
RAW330,local_paper_list,LOCAL,"Application of Smart Techniques, Internet of Things and Data Mining for Resource Use Efficient and Sustainable Crop Production",2025,"Ali, A., et al",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW331,local_paper_list,LOCAL,Optimal cooperative routing protocol for energy efficiency in wireless sensor networks,2025,"Al-Shatnawi, A. M. \& Al-Oqaily, H. A",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW332,local_paper_list,LOCAL,Intelligent Irrigation Management using Reinforcement Learning and Digital Twins,2025,"Anagnostis, A. et al",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW333,local_paper_list,LOCAL,"Recent advances in evolving computing paradigms: Cloud, edge, and fog technologies",2025,"Angel, N. A",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW334,local_paper_list,LOCAL,"Digital Twin: Benefits, use cases, challenges, and opportunities",2025,"Attaran, M. \& Celik, B. G",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW335,local_paper_list,LOCAL,Energy-Efficient and Secure Routing in WSN-IoT for Smart Agriculture using Hybrid Optimization,2025,"Ayaz, H",,,,,identified,unique,candidate_core,,
RAW336,local_paper_list,LOCAL,Internet of Things (IoT) Based Smart Agriculture Monitoring System,2025,"Bakthavatchalam, K",,,,,identified,unique,candidate_core,,
RAW337,local_paper_list,LOCAL,"Smart agriculture: A review of IoT applications, challenges, and future trends",2025,"Bansal, P",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW338,local_paper_list,LOCAL,Internet of Things (IoT) and Agricultural Unmanned Aerial Vehicles (UAVs) in Smart Farming,2025,"Boursianis, A. D",,,,,identified,unique,candidate_core,,
RAW339,local_paper_list,LOCAL,LoRa Communications as an Enabler for Internet of Drones towards Large-Scale Livestock Monitoring in Rural Farms,2021,"Behjati, Mehran, Nordin, Rosdiadee, Abdullah, Nor Fadzilah, et al.",,10.3390/s21155044,https://doi.org/10.3390/s21155044,,identified,unique,candidate_core,,
RAW340,local_paper_list,LOCAL,Energy-Efficient IoT-Based Monitoring System for Precision Viticulture,2025,"Castrillo, M",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW341,local_paper_list,LOCAL,Multi-objective optimized GPSR intelligent routing protocol for UAV clusters,2025,"Chen, H",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW342,local_paper_list,LOCAL,Deep Learning for Pest Detection in Smart Agriculture: A Review,2025,"Chen, J",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW343,local_paper_list,LOCAL,Applications of Remote Sensing in Precision Agriculture: A Review,2020,"Sishodia, Rajendra P., Ray, Ram Lakhan, Singh, Sudhir Kumar",,10.3390/rs12193136,https://doi.org/10.3390/rs12193136,,identified,unique,candidate_core,,
RAW344,local_paper_list,LOCAL,Green-IoT based Smart Agriculture System for Real-time Monitoring and Control,2025,"Choudhury, S",,,,,identified,unique,candidate_core,,
RAW345,local_paper_list,LOCAL,Security and Privacy Issues in Smart Agriculture: A Survey,2025,"Dahiya, S",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW346,local_paper_list,LOCAL,"Smart Farming: A Comprehensive Review of IoT, AI, and Big Data Applications",2025,"Darwish, A",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW347,local_paper_list,LOCAL,Solar dryer dome to improve post-harvest processing for smallholder farmers,2026,"Das, N",,,,,identified,unique,exclude,R01_out_of_year_range,
RAW348,local_paper_list,LOCAL,Harnessing the power of transformers and data fusion in smart irrigation,2025,"Deforce, B",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW349,local_paper_list,LOCAL,Farming Assistance for Soil Fertility Improvement and Crop Prediction using XGBoost,2025,"Deshmukh, M",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW350,local_paper_list,LOCAL,Edge-AI-Enabled IoT Systems for Smart Agriculture,2025,"Dhelim, S",,,,,identified,unique,candidate_core,,
RAW351,local_paper_list,LOCAL,Smart Agriculture System Based on Long Range Wide Area Network,2025,"Dong, X",,,,,identified,unique,candidate_core,,
RAW352,local_paper_list,LOCAL,IoT Based Smart Agriculture Monitoring and Irrigation System,2025,"Ezhilazhagan, V",,,,,identified,unique,candidate_core,,
RAW353,local_paper_list,LOCAL,AI-based framework for early detection and segmentation of green Citrus fruits,2025,"El Akrouchi, M., Mhada, M., Bayad, M., Hawkesford, M. J., \& Gérard, B",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW354,local_paper_list,LOCAL,Impact of Minimum Spanning Tree Algorithms on Extractive Arabic Text Summarization,2025,"El Khatib, A",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW355,local_paper_list,LOCAL,Prediction the Depth of Color of Cationised Cotton Fabric Dyed with Reactive Dyes Using Fuzzy Logic,2025,"Elkhaoudii, M",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW356,local_paper_list,LOCAL,Review of Current Robotic Approaches for Weed Management in Paddy Cultivation,2025,"Eyasin, M. S. H",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW357,local_paper_list,LOCAL,Control And Monitoring System Design Cultivation of Lettuce Using Method Aeroponics Based on Smart Farming,2025,"Fhaizal, M. A., Rizki, M., Wijaya, W., \& Mulyadi, C. D",,,,,identified,unique,candidate_core,,
RAW358,local_paper_list,LOCAL,Post-quantum digital signature algorithms on IoT,2025,"Fournaris, K",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW359,local_paper_list,LOCAL,Design and Implementation of an efficient IoT based approach to Supply Chain Management,2025,"Gaikwad, K",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW360,local_paper_list,LOCAL,Event-Triggered Distributed Optimal Bipartite Consensus Control for Multi-Agent Systems,2025,"Gao, H., Yu, Z., Liu, J., \& Sun, C",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW361,local_paper_list,LOCAL,Data-driven model predictive control (MPC) for irrigation management to optimize water and energy,2025,"Ghiat, I., Govindan, R., \& Al-Ansari, T",,,,,identified,unique,candidate_core,,
RAW362,local_paper_list,LOCAL,"Edge Computing-Enabled Smart Agriculture: Technical Architectures, Practical Evolution, and Bottleneck Breakthroughs",2025,"Gong, R",,,,,identified,unique,candidate_core,,
RAW363,local_paper_list,LOCAL,Dragonfly-Inspired OLSR Protocol for Interference-Aware Seamless Connectivity in FANET,2025,"Gunavathy, H",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW364,local_paper_list,LOCAL,Path planning for unmanned aerial vehicles in dynamic environments,2025,"Haidar Ahmad, A",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW365,local_paper_list,LOCAL,Next-generation lithium-ion batteries for electric vehicles: AI driven performance optimization,2025,"Hammed, V",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW366,local_paper_list,LOCAL,AI and Robotics in Agriculture: A Systematic and Quantitative Review of Research Trends,2025,"Hamrani, A",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW367,local_paper_list,LOCAL,Navigating ethics in wireless sensor networks for sustainable agriculture,2025,"Han, M",,,,,identified,unique,candidate_core,,
RAW368,local_paper_list,LOCAL,Bundled authenticated key exchange: a concrete treatment of (post-quantum) signal’s handshake protocol,2025,"Hashimoto, K",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW369,local_paper_list,LOCAL,"Smart Farming Technologies: IoT, Sensors, and Data Analytics",2026,"Dilip, R., Nishchitha, M. H., Talikoti, Mallika, Kalpavi, C. Y., Balaraj, Harshini Veronica Deepak, Tejashwini, N.",,10.1002/9781394248711.ch13,https://doi.org/10.1002/9781394248711.ch13,,identified,unique,candidate_core,,
RAW370,local_paper_list,LOCAL,Self-Triggering Evolutionary Optimal Control of Multi-Modular Robot Manipulators,2025,"Huang, H",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW371,local_paper_list,LOCAL,Learning-based Pest Count Forecasting for Solar Insecticidal Lamps,2025,"Huang, X",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW372,local_paper_list,LOCAL,Sustainable food systems transformation in the face of climate change,2025,"Iqbal, B",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW373,local_paper_list,LOCAL,Sustainable Smart Irrigation System using solar PV with rainwater harvesting,2025,"Islam, S. Z",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW374,local_paper_list,LOCAL,DP-MCR: A Bio-Inspired Multi-Constraint Routing Protocol for Delay-Resilient and Secure Communication,2025,"Jagadeeswaran, V. S",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW375,local_paper_list,LOCAL,Peregrine Falcon Optimization Routing Protocol for Hazardous Drone Ad-Hoc Networks,2025,"Jaganathan, R",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW376,local_paper_list,LOCAL,Decentralized Dynamic Event-Triggered Communication and Active Suspension Control of In-Wheel Motor Driven Electric Vehicles,2025,"Jin, X",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW377,local_paper_list,LOCAL,Automated Greenhouses: IoT-Driven Climate Control,2026,"Kalia, A. \& M V, S",,,,,identified,unique,exclude,R01_out_of_year_range,
RAW378,local_paper_list,LOCAL,Intelligent Offloading of IoT-Based Smart Agriculture Data in Edge-Cloud Continuum,2025,"Khan, I",,,,,identified,unique,candidate_core,,
RAW379,local_paper_list,LOCAL,Analysis of multi-dimensional Industrial IoT (IIoT) data in Edge–Fog–Cloud based architectural frameworks,2025,"Kumar, R",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW380,local_paper_list,LOCAL,Digital Technologies for Sustainable Development of Agri-Food: Implementation Guidelines Toward Industry 5.0,2025,"Latino, M. E",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW381,local_paper_list,LOCAL,"Foundation models in smart agriculture: Basics, opportunities, and challenges",2025,"Li, J",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW382,local_paper_list,LOCAL,Co-design of dynamic event-triggered mechanism and observer-based control for networked systems,2025,"Liu, M",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW383,local_paper_list,LOCAL,Security Analysis in Smart Agriculture: Insights from a Cyber-Physical System Application,2025,"Mahlous, A. R",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW384,local_paper_list,LOCAL,Management Practices for Sustainable Agriculture in the Age of Smart Farming,2025,"Mathiyalagan, P",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW385,local_paper_list,LOCAL,Optimal Operation of Integrated Energy Systems Case Study on Application of Event-Triggered MPC,2025,"Meng, S",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
