unique_id,source_raw_id,title,year,doi,source_channel,query_id,pnce_status,decision,reason_code,evidence_basis
U346,RAW408,Optimizing Quality of Service and Energy Efficiency in Hazardous DANET,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U347,RAW409,Early Prediction of Heart Disease Using Deep Belief-Assisted Neural Predictor (Agricultural Health App),2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U348,RAW410,Towards the quantum-safe web: benchmarking post-quantum tls,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U349,RAW411,Emerging technologies for smart and sustainable precision agriculture,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U350,RAW412,An Overview of LoRa Localization Technologies,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U351,RAW413,IoT-Enabled Autonomous Rover for Small-Scale Precision Farming,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U352,RAW414,Versatile quantum-safe hybrid key exchange and its application to MACsec,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U353,RAW415,LoRa-Based Smart Agriculture Monitoring and Automatic Irrigation System,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U354,RAW416,Innovations in Sensor-Based Systems and Sustainable Energy Solutions for Smart Agriculture,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U355,RAW417,Control And Monitoring System Design Cultivation of Lettuce Using Method Aeroponics,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U356,RAW418,Robust Event-Triggered Control for Networked Control Systems Under DoS Attacks,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U357,RAW419,Data-Driven Distributed Event-Triggered Control for Networked Multi-Agent Systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U358,RAW420,Event-Based Model Predictive Control for Greenhouse Climate Control with Energy Optimization,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U359,RAW421,An Efficient Deep Learning Approach for Plant Disease Detection in Smart Agriculture,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U360,RAW422,Federated Learning for Privacy-Preserving Smart Agriculture: A Survey,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U361,RAW423,AI in Agriculture: Cloud-Powered Precision Farming with Real-Time Data Analytics,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U362,RAW424,Social Irrigation: An Intelligent Irrigation System,2026,,local_paper_list,LOCAL,exclude,exclude,R01_out_of_year_range,metadata/title/abstract automated screen; full-text required for candidate_core
U363,RAW425,A comprehensive review of proximal spectral sensing devices for crop monitoring,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U364,RAW426,Observer-based Practical Prescribed-Time Consensus Tracking Control,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U365,RAW427,Event-based Sensor Data Scheduling: Trade-off between Communication and Control,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U366,RAW428,Event-Driven Robust Model Predictive Control for Electromagnetic Levitation Systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U367,RAW429,Semi–Global Exponential Stabilization of Nonlinear Time–Delay Systems via Event–Triggered Controllers,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U368,RAW430,Disturbance Rejection Self-Triggered Distributed MPC for Asynchronous Multiagent Systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U369,RAW431,A Compensation Matrix Based Model Predictive Control Structure for Manufacturing,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U370,RAW432,FLTrans-Net: transformer-based feature learning network for wheat head detection,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U371,RAW433,"Smart Farming, Smarter Solutions: Revolutionizing Agriculture with Artificial Intelligence",2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U372,RAW434,A systematic review of multi-mode analytics for enhanced plant stress evaluation,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U373,RAW435,Q-learning-based semi-fixed clustering routing algorithm in WSNs,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U374,RAW436,Towards an intelligent and automatic irrigation system based on internet of things,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U375,RAW437,Research and Development of an IoT Smart Irrigation System for Farmland Based on LoRa,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U376,RAW438,Dynamic Self-Triggered Intelligent Path Tracking Control via Reinforcement Learning,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U377,RAW439,Optimal Yaw Attitude Tracking Control of Maglev Cars Via Reinforcement Learning-Based MPC,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U378,RAW440,Immersion and Invariance Adaptive Control for Unmanned Helicopter,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U379,RAW441,LoRA-Augmented ConvMixed-ViT Architecture for Adaptive Compressive Sensing in AIoT,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U380,RAW442,Observer-based reinforcement learning for optimal fault-tolerant consensus control,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U381,RAW443,Using multi-sensor data fusion techniques and machine learning algorithms for UAV-based yield prediction,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U382,RAW444,Gateway configuration in 2.4 GHz LoRa networks,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U383,RAW445,"Climate change, water resources and sustainable agriculture: Impact, adaptation and mitigation",2023,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U384,RAW446,AI in precision agriculture: A review of technologies for sustainable farming practices,2024,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U385,RAW447,IoT-based intelligent pest management system for precision agriculture,2024,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U386,RAW448,"Application of smart techniques, internet of things and data mining for sustainable crop production",2023,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U387,RAW449,Big data privacy in smart farming: a review,2022,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U388,RAW450,Internet-of-Things (IoT)-based smart agriculture: Toward making the fields talk,2019,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U389,RAW452,Feature Selection for Portable Spectral Sensing Data of Soil Using Broad Learning Network,2024,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U390,RAW453,The effect of biologically mediated decay rates on modelling soil carbon sequestration,2023,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U391,RAW454,Design of an Internet of Things (IoT)-based photosynthetically active radiation (PAR) monitoring system,2024,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U392,RAW455,Technologies driving the shift to smart farming: A review,2022,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U393,RAW456,Internet of things for the future of smart agriculture: A comprehensive survey,2021,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U394,RAW457,Transformative technologies in digital agriculture: Leveraging Internet of Things and AI,2024,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U395,RAW458,IoT-based smart irrigation systems: an overview on the recent trends,2020,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U396,RAW459,A Survey of LoRaWAN for IoT: From Technology to Application,2018,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U397,RAW460,Machine learning enabled IoT system for soil nutrients monitoring and crop recommendation,2023,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U398,RAW461,An eXplainable AI (XAI) model for text-based patent novelty analysis,2023,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U399,RAW462,Enhancing smart farming through the applications of Agriculture 4.0 technologies,2022,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U400,RAW463,Energy-Efficient Wireless Sensor Networks for Precision Agriculture: A Review,2017,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U401,RAW464,Smart water management platform: IoT-based precision irrigation for agriculture,2019,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U402,RAW465,Deep learning in agriculture: A survey,2018,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U403,RAW466,A comprehensive survey on IoT and AI based applications in smart agriculture,2024,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U404,RAW467,An effective hybrid attention model for crop yield prediction,2024,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U405,RAW468,A comprehensive review on smart and sustainable agriculture using IoT technologies,2024,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U406,RAW471,"From Industry 4.0 to Agriculture 4.0: Current Status, Enabling Technologies, and Research Challenges",2021,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U407,RAW473,Machine Learning for Smart Agriculture: A Comprehensive Survey,2024,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U408,RAW474,Malicious detection model with artificial neural network in IoT-based smart farming security,2024,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U409,RAW475,IoT-based smart irrigation management system to enhance agricultural water security,2024,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U410,RAW476,Updating guidance for reporting systematic reviews: Development of the PRISMA statement,2020,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U411,RAW477,Towards sustainable agriculture: Harnessing AI for global food security,2024,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U412,RAW478,An ingenious IoT-based crop prediction system using ML and EL,2024,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U413,RAW479,Smart Crop Recommender System-A Machine Learning Approach,2022,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U414,RAW480,"Technological revolutions in smart farming: Current trends, challenges \& future directions",2022,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U415,RAW481,Agriculture 4.0 and smart sensors: the scientific evolution of digital agriculture,2021,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U416,RAW482,An improved random forest based on the classification accuracy and correlation measurement,2024,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U417,RAW483,Performance Evaluation of Unsupervised Learning in Optimization of IOT-based Irrigation System,2024,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U418,RAW484,An empirical study on system level aspects of Internet of Things (IoT),2020,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U419,RAW485,Construction and comprehensive evaluation of an index system for climate-smart agricultural development in China,2024,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U420,RAW486,Fast generalized ramp loss support vector machine for pattern classification,2024,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U421,RAW487,IoT-based system of prevention and control for crop diseases and insect pests,2024,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U422,RAW488,Big data in smart farming – A review,2017,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U423,RAW489,Monitoring citrus soil moisture and nutrients using an IoT-based system,2017,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U424,RAW490,Harvesting a sustainable future: An overview of smart agriculture’s role in sustainability,2024,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
